NAME;CPUS;SHARED_CPU;MEMORY_GB;DEPRECATED;ZONE
c2-standard-4;4;False;16.00;;us-east4
c2-standard-4;4;False;16.00;;us-east5
c2-standard-4;4;False;16.00;;us-west1
c2-standard-4;4;False;16.00;;us-west2
c2-standard-4;4;False;16.00;;us-west3
c2-standard-4;4;False;16.00;;us-west4
c2-standard-60;60;False;240.00;;asia-east1
c2-standard-60;60;False;240.00;;asia-east2
c2-standard-60;60;False;240.00;;asia-northeast1
c2-standard-60;60;False;240.00;;asia-northeast2
c2-standard-60;60;False;240.00;;asia-northeast3
c2-standard-60;60;False;240.00;;asia-south1
c2-standard-60;60;False;240.00;;asia-south2
c2-standard-60;60;False;240.00;;asia-southeast1
c2-standard-60;60;False;240.00;;australia-southeast1
c2-standard-60;60;False;240.00;;europe-north1
c2-standard-60;60;False;240.00;;europe-west1
c2-standard-60;60;False;240.00;;europe-west2
c2-standard-60;60;False;240.00;;europe-west3
c2-standard-60;60;False;240.00;;europe-west4
c2-standard-60;60;False;240.00;;europe-west6
c2-standard-60;60;False;240.00;;me-central2
c2-standard-60;60;False;240.00;;me-west1
c2-standard-60;60;False;240.00;;northamerica-northeast1
c2-standard-60;60;False;240.00;;southamerica-east1
c2-standard-60;60;False;240.00;;southamerica-west1
c2-standard-60;60;False;240.00;;us-central1
c2-standard-60;60;False;240.00;;us-east1
c2-standard-60;60;False;240.00;;us-east4
c2-standard-60;60;False;240.00;;us-east5
c2-standard-60;60;False;240.00;;us-west1
c2-standard-60;60;False;240.00;;us-west2
c2-standard-60;60;False;240.00;;us-west3
c2-standard-60;60;False;240.00;;us-west4
c2-standard-8;8;False;32.00;;asia-east1
c2-standard-8;8;False;32.00;;asia-east2
c2-standard-8;8;False;32.00;;asia-northeast1
c2-standard-8;8;False;32.00;;asia-northeast2
c2-standard-8;8;False;32.00;;asia-northeast3
c2-standard-8;8;False;32.00;;asia-south1
c2-standard-8;8;False;32.00;;asia-south2
c2-standard-8;8;False;32.00;;asia-southeast1
c2-standard-8;8;False;32.00;;australia-southeast1
c2-standard-8;8;False;32.00;;europe-north1
c2-standard-8;8;False;32.00;;europe-west1
c2-standard-8;8;False;32.00;;europe-west2
c2-standard-8;8;False;32.00;;europe-west3
c2-standard-8;8;False;32.00;;europe-west4
c2-standard-8;8;False;32.00;;europe-west6
c2-standard-8;8;False;32.00;;me-central2
c2-standard-8;8;False;32.00;;me-west1
c2-standard-8;8;False;32.00;;northamerica-northeast1
c2-standard-8;8;False;32.00;;southamerica-east1
c2-standard-8;8;False;32.00;;southamerica-west1
c2-standard-8;8;False;32.00;;us-central1
c2-standard-8;8;False;32.00;;us-east1
c2-standard-8;8;False;32.00;;us-east4
c2-standard-8;8;False;32.00;;us-east5
c2-standard-8;8;False;32.00;;us-west1
c2-standard-8;8;False;32.00;;us-west2
c2-standard-8;8;False;32.00;;us-west3
c2-standard-8;8;False;32.00;;us-west4
c2d-highcpu-112;112;False;224.00;;asia-east1
c2d-highcpu-112;112;False;224.00;;asia-east2
c2d-highcpu-112;112;False;224.00;;asia-northeast1
c2d-highcpu-112;112;False;224.00;;asia-northeast2
c2d-highcpu-112;112;False;224.00;;asia-northeast3
c2d-highcpu-112;112;False;224.00;;asia-south1
c2d-highcpu-112;112;False;224.00;;asia-south2
