NAME;DESCRIPTION;DISK_SIZE_GB;PROJECT;FAMILY;ARCHITECTURE;CREATION;DEPRECATED;STATUS
freebsd-12-2-stable-amd64-v20210520;;22;freebsd-org-cloud-dev;freebsd-12-2-snap;;2021-05-20T02:43:24.723-07:00;;READY
freebsd-12-2-stable-amd64-v20210527;;22;freebsd-org-cloud-dev;freebsd-12-2-snap;;2021-05-27T04:01:26.404-07:00;;READY
freebsd-12-2-stable-amd64-v20210610;;22;freebsd-org-cloud-dev;freebsd-12-2-snap;;2021-06-10T01:34:51.125-07:00;;READY
freebsd-12-2-stable-amd64-v20210617;;22;freebsd-org-cloud-dev;freebsd-12-2-snap;;2021-06-17T01:58:21.768-07:00;;READY
freebsd-12-2-stable-amd64-v20210624;;22;freebsd-org-cloud-dev;freebsd-12-2-snap;;2021-06-24T01:46:29.845-07:00;;READY
freebsd-12-2-stable-amd64-v20210701;;22;freebsd-org-cloud-dev;freebsd-12-2-snap;;2021-07-01T02:08:18.856-07:00;;READY
freebsd-12-2-stable-amd64-v20210708;;22;freebsd-org-cloud-dev;freebsd-12-2-snap;;2021-07-08T14:47:11.053-07:00;;READY
freebsd-12-2-stable-amd64-v20210722;;22;freebsd-org-cloud-dev;freebsd-12-2-snap;;2021-07-22T02:15:03.875-07:00;;READY
freebsd-12-2-stable-amd64-v20210729;;22;freebsd-org-cloud-dev;freebsd-12-2-snap;;2021-07-29T01:38:03.942-07:00;;READY
freebsd-12-2-stable-amd64-v20210805;;22;freebsd-org-cloud-dev;freebsd-12-2-snap;;2021-08-05T02:20:44.610-07:00;;READY
freebsd-12-2-stable-amd64-v20210812;;22;freebsd-org-cloud-dev;freebsd-12-2-snap;;2021-08-12T03:59:35.357-07:00;;READY
freebsd-12-2-stable-amd64-v20210819;;22;freebsd-org-cloud-dev;freebsd-12-2-snap;;2021-08-19T03:32:05.281-07:00;;READY
freebsd-12-2-stable-amd64-v20210826;;22;freebsd-org-cloud-dev;freebsd-12-2-snap;;2021-08-26T02:57:01.080-07:00;;READY
freebsd-12-2-stable-amd64-v20210902;;22;freebsd-org-cloud-dev;freebsd-12-2-snap;;2021-09-02T02:38:27.185-07:00;;READY
freebsd-12-2-stable-amd64-v20210909;;22;freebsd-org-cloud-dev;freebsd-12-2-snap;;2021-09-09T02:32:39.021-07:00;;READY
freebsd-12-2-stable-amd64-v20210916;;22;freebsd-org-cloud-dev;freebsd-12-2-snap;;2021-09-16T02:57:40.375-07:00;;READY
freebsd-12-2-stable-amd64-v20210923;;22;freebsd-org-cloud-dev;freebsd-12-2-snap;;2021-09-23T02:36:39.267-07:00;;READY
